<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.21	17:30:00	1819.41	1823.80	1819.40	1821.70	1651	0	0
2022.12.21	17:45:00	1821.73	1822.40	1817.62	1817.88	1677	0	0
2022.12.21	18:00:00	1817.81	1818.38	1816.08	1816.56	1359	0	0
2022.12.21	18:15:00	1816.56	1816.84	1814.78	1816.41	1386	0	0
2022.12.21	18:30:00	1816.42	1817.56	1815.60	1817.45	1095	0	0
2022.12.21	18:45:00	1817.44	1817.55	1815.53	1816.50	1298	0	0
2022.12.21	19:00:00	1816.57	1817.98	1816.57	1817.66	1095	0	0
2022.12.21	19:15:00	1817.64	1818.36	1817.22	1817.85	953	0	0
2022.12.21	19:30:00	1817.86	1818.39	1817.46	1817.52	766	0	1
2022.12.21	19:45:00	1817.52	1817.62	1816.57	1816.83	836	0	0
2022.12.21	20:00:00	1816.87	1817.29	1814.90	1815.39	986	0	0
2022.12.21	20:15:00	1815.36	1816.24	1815.16	1815.60	1082	0	0
2022.12.21	20:30:00	1815.60	1817.56	1815.26	1817.37	845	0	0
2022.12.21	20:45:00	1817.36	1817.66	1816.74	1817.01	551	0	0
2022.12.21	21:00:00	1817.11	1818.33	1817.11	1817.56	719	0	0
2022.12.21	21:15:00	1817.59	1817.81	1815.93	1816.15	687	0	3
2022.12.21	21:30:00	1816.08	1816.66	1815.03	1815.11	671	0	3
2022.12.21	21:45:00	1815.08	1815.32	1813.55	1814.38	808	0	0
2022.12.21	22:00:00	1814.38	1814.43	1812.86	1813.60	676	0	0
2022.12.21	22:15:00	1813.60	1813.68	1813.01	1813.37	502	0	2
2022.12.21	22:30:00	1813.31	1814.66	1813.31	1814.08	637	0	1
2022.12.21	22:45:00	1814.10	1814.76	1814.02	1814.36	730	0	0
2022.12.21	23:00:00	1814.32	1815.12	1814.32	1814.82	324	0	1
2022.12.21	23:15:00	1814.84	1815.22	1814.70	1814.80	250	0	7
2022.12.21	23:30:00	1814.78	1814.83	1814.26	1814.30	219	0	0
2022.12.21	23:45:00	1814.36	1814.50	1814.10	1814.15	217	0	9
2022.12.22	01:00:00	1814.25	1814.44	1813.48	1814.28	325	0	0
2022.12.22	01:15:00	1814.27	1815.59	1814.22	1815.41	224	0	9
2022.12.22	01:30:00	1815.38	1815.66	1814.44	1815.26	308	0	0
2022.12.22	01:45:00	1815.18	1815.30	1814.64	1814.98	201	0	7
2022.12.22	02:00:00	1814.93	1816.32	1814.64	1815.98	365	0	7
2022.12.22	02:15:00	1815.98	1816.48	1815.72	1816.00	422	0	9
2022.12.22	02:30:00	1816.00	1816.76	1815.98	1816.68	442	0	5
2022.12.22	02:45:00	1816.68	1818.64	1816.52	1818.64	646	0	4
2022.12.22	03:00:00	1818.54	1819.84	1817.37	1819.03	1139	0	0
2022.12.22	03:15:00	1819.08	1819.72	1818.28	1819.60	905	0	0
2022.12.22	03:30:00	1819.65	1819.71	1817.95	1818.42	795	0	0
2022.12.22	03:45:00	1818.42	1819.58	1817.97	1819.53	710	0	0
2022.12.22	04:00:00	1819.43	1819.93	1818.02	1818.93	739	0	2
2022.12.22	04:15:00	1819.06	1819.22	1817.98	1818.87	785	0	4
2022.12.22	04:30:00	1818.88	1819.15	1817.64	1817.76	795	0	0
2022.12.22	04:45:00	1817.76	1818.95	1817.66	1818.36	681	0	0
2022.12.22	05:00:00	1818.38	1819.26	1818.24	1818.45	544	0	4
2022.12.22	05:15:00	1818.42	1818.60	1818.06	1818.36	472	0	5
2022.12.22	05:30:00	1818.37	1819.73	1818.37	1819.64	490	0	0
2022.12.22	05:45:00	1819.66	1820.10	1819.24	1819.48	547	0	3
2022.12.22	06:00:00	1819.48	1820.25	1819.28	1819.36	624	0	4
2022.12.22	06:15:00	1819.38	1819.66	1818.81	1819.04	488	0	0
2022.12.22	06:30:00	1819.00	1819.35	1818.72	1819.14	272	0	6
2022.12.22	06:45:00	1819.12	1820.18	1819.02	1820.12	315	0	6
2022.12.22	07:00:00	1820.10	1820.25	1819.46	1820.20	532	0	5
2022.12.22	07:15:00	1820.20	1820.42	1819.80	1820.15	520	0	0
2022.12.22	07:30:00	1820.24	1820.24	1818.92	1819.70	680	0	2
2022.12.22	07:45:00	1819.68	1820.20	1818.44	1818.54	542	0	2
2022.12.22	08:00:00	1818.59	1819.70	1818.04	1819.37	560	0	0
2022.12.22	08:15:00	1819.31	1819.68	1817.80	1818.14	536	0	2
2022.12.22	08:30:00	1818.14	1818.14	1816.17	1816.38	714	0	2
2022.12.22	08:45:00	1816.28	1816.32	1814.16	1814.76	910	0	6
2022.12.22	09:00:00	1814.69	1815.41	1813.76	1813.98	649	0	0
2022.12.22	09:15:00	1814.12	1815.19	1813.74	1815.13	732	0	0
2022.12.22	09:30:00	1815.06	1815.14	1814.55	1814.84	543	0	0
2022.12.22	09:45:00	1814.82	1817.47	1814.74	1816.96	748	0	2
2022.12.22	10:00:00	1816.88	1817.44	1816.11	1816.64	1014	0	0
2022.12.22	10:15:00	1816.68	1819.71	1816.64	1817.81	1056	0	0
2022.12.22	10:30:00	1817.72	1819.30	1817.58	1817.75	944	0	0
2022.12.22	10:45:00	1817.77	1818.17	1816.58	1817.96	857	0	0
2022.12.22	11:00:00	1818.07	1818.47	1816.68	1816.83	882	0	0
2022.12.22	11:15:00	1816.83	1816.86	1815.50	1815.50	800	0	0
2022.12.22	11:30:00	1815.54	1818.19	1815.24	1817.32	890	0	0
2022.12.22	11:45:00	1817.35	1817.36	1815.57	1816.98	893	0	0
2022.12.22	12:00:00	1817.00	1817.00	1815.56	1815.76	853	0	0
2022.12.22	12:15:00	1815.73	1816.61	1815.21	1815.57	924	0	0
2022.12.22	12:30:00	1815.54	1816.21	1815.00	1815.00	832	0	0
2022.12.22	12:45:00	1815.00	1815.33	1814.61	1814.62	686	0	0
2022.12.22	13:00:00	1814.68	1815.23	1814.22	1814.53	868	0	0
2022.12.22	13:15:00	1814.45	1815.01	1814.05	1814.85	782	0	0
2022.12.22	13:30:00	1814.87	1814.99	1814.03	1814.32	713	0	0
2022.12.22	13:45:00	1814.34	1816.86	1813.78	1815.90	914	0	0
2022.12.22	14:00:00	1815.90	1816.91	1815.06	1815.85	1182	0	0
2022.12.22	14:15:00	1815.82	1816.56	1814.93	1815.88	824	0	0
2022.12.22	14:30:00	1815.83	1816.40	1815.46	1816.20	688	0	0
2022.12.22	14:45:00	1816.20	1818.36	1815.79	1818.14	828	0	0
2022.12.22	15:00:00	1818.14	1818.93	1817.23	1817.75	1299	0	0
2022.12.22	15:15:00	1817.75	1819.89	1817.66	1818.49	1347	0	0
2022.12.22	15:30:00	1818.49	1818.59	1810.18	1812.67	2558	0	0
2022.12.22	15:45:00	1812.74	1813.10	1807.15	1807.80	2301	0	0
2022.12.22	16:00:00	1807.86	1810.08	1806.63	1808.10	1900	0	0
2022.12.22	16:15:00	1808.09	1808.14	1802.19	1803.33	1933	0	0
2022.12.22	16:30:00	1803.29	1803.30	1798.91	1800.15	2578	0	0
2022.12.22	16:45:00	1800.04	1802.59	1799.26	1802.53	1947	0	0
2022.12.22	17:00:00	1802.61	1802.61	1796.88	1798.27	2334	0	0
2022.12.22	17:15:00	1798.26	1798.58	1794.81	1796.32	1882	0	0
2022.12.22	17:30:00	1796.27	1797.78	1795.03	1795.55	1860	0	0
2022.12.22	17:45:00	1795.59	1797.14	1794.63	1795.63	1754	0	0
2022.12.22	18:00:00	1795.64	1796.60	1795.07	1796.01	1407	0	0
2022.12.22	18:15:00	1796.01	1797.25	1795.67	1796.78	1360	0	0
2022.12.22	18:30:00	1796.77	1797.56	1794.90	1797.18	1345	0	0
2022.12.22	18:45:00	1797.18	1797.26	1795.44	1795.44	928	0	0
2022.12.22	19:00:00	1795.40	1795.59	1794.51	1794.95	848	0	0
2022.12.22	19:15:00	1794.95	1795.25	1794.55	1795.07	743	0	0
2022.12.22	19:30:00	1795.00	1795.04	1792.87	1793.84	960	0	0
2022.12.22	19:45:00	1793.85	1794.52	1792.64	1793.06	1046	0	0
2022.12.22	20:00:00	1793.05	1793.05	1787.72	1790.26	1494	0	0
2022.12.22	20:15:00	1790.26	1790.70	1786.16	1787.65	1463	0	0
2022.12.22	20:30:00	1787.70	1787.72	1785.44	1785.82	1216	0	0
2022.12.22	20:45:00	1785.76	1786.98	1784.80	1785.64	1159	0	0
2022.12.22	21:00:00	1785.75	1787.52	1785.63	1787.02	1267	0	0
2022.12.22	21:15:00	1787.02	1787.44	1786.30	1787.31	1113	0	0
2022.12.22	21:30:00	1787.31	1787.41	1785.94	1786.72	873	0	0
2022.12.22	21:45:00	1786.72	1789.51	1786.57	1789.08	878	0	0
2022.12.22	22:00:00	1789.08	1789.91	1788.49	1789.00	1003	0	0
2022.12.22	22:15:00	1789.01	1794.31	1788.92	1794.04	1296	0	0
2022.12.22	22:30:00	1794.08	1795.10	1792.39	1792.45	1089	0	0
2022.12.22	22:45:00	1792.46	1792.89	1791.61	1791.96	979	0	0
2022.12.22	23:00:00	1792.04	1792.67	1791.13	1791.24	497	0	0
2022.12.22	23:15:00	1791.28	1792.15	1791.27	1792.08	308	0	0
2022.12.22	23:30:00	1792.04	1792.98	1792.04	1792.78	265	0	3
2022.12.22	23:45:00	1792.80	1792.87	1792.17	1792.40	224	0	3
2022.12.23	01:00:00	1793.01	1793.72	1792.82	1793.52	219	0	0
2022.12.23	01:15:00	1793.52	1793.80	1793.36	1793.66	307	0	9
2022.12.23	01:30:00	1793.66	1793.76	1792.84	1793.04	298	0	0
2022.12.23	01:45:00	1793.06	1793.70	1793.06	1793.52	222	0	0
2022.12.23	02:00:00	1793.52	1794.68	1793.38	1793.86	441	0	0
2022.12.23	02:15:00	1793.88	1794.31	1792.08	1792.08	334	0	5
2022.12.23	02:30:00	1792.16	1793.37	1792.06	1792.16	427	0	1
2022.12.23	02:45:00	1792.18	1792.42	1791.24	1791.98	618	0	2
2022.12.23	03:00:00	1792.00	1793.50	1791.26	1793.38	934	0	0
2022.12.23	03:15:00	1793.42	1793.86	1792.14	1793.10	621	0	4
2022.12.23	03:30:00	1793.12	1794.48	1792.78	1793.96	818	0	0
2022.12.23	03:45:00	1794.04	1795.34	1794.04	1795.01	861	0	0
2022.12.23	04:00:00	1795.02	1795.58	1794.08	1794.48	864	0	0
2022.12.23	04:15:00	1794.46	1794.84	1793.74	1794.12	728	0	0
2022.12.23	04:30:00	1794.14	1794.78	1792.92	1794.64	795	0	1
2022.12.23	04:45:00	1794.65	1794.72	1792.93	1792.99	712	0	1
2022.12.23	05:00:00	1792.98	1794.08	1792.76	1793.16	632	0	0
2022.12.23	05:15:00	1793.16	1793.93	1792.98	1793.52	554	0	0
2022.12.23	05:30:00	1793.52	1793.72	1792.52	1792.54	435	0	1
2022.12.23	05:45:00	1792.54	1793.28	1792.54	1792.86	393	0	4
2022.12.23	06:00:00	1792.88	1793.25	1792.63	1793.25	308	0	7
2022.12.23	06:15:00	1793.22	1794.86	1793.22	1794.33	390	0	4
2022.12.23	06:30:00	1794.34	1794.45	1793.54	1794.29	425	0	0
2022.12.23	06:45:00	1794.42	1795.22	1794.42	1794.90	439	0	2
2022.12.23	07:00:00	1794.90	1795.57	1794.56	1794.76	490	0	3
2022.12.23	07:15:00	1794.75	1796.21	1794.72	1796.14	561	0	2
2022.12.23	07:30:00	1796.08	1796.14	1794.81	1795.59	576	0	1
2022.12.23	07:45:00	1795.56	1796.26	1794.80	1794.82	545	0	0
2022.12.23	08:00:00	1794.81	1796.34	1794.66	1795.48	489	0	4
2022.12.23	08:15:00	1795.48	1796.04	1794.49	1794.50	554	0	0
2022.12.23	08:30:00	1794.50	1796.10	1794.50	1796.08	601	0	1
2022.12.23	08:45:00	1796.09	1796.09	1795.35	1795.39	439	0	2
2022.12.23	09:00:00	1795.36	1797.82	1795.28	1796.74	768	0	3
2022.12.23	09:15:00	1796.76	1797.66	1796.48	1796.80	794	0	5
2022.12.23	09:30:00	1796.80	1797.84	1796.58	1797.49	737	0	1
2022.12.23	09:45:00	1797.50	1798.28	1797.05	1797.69	736	0	0
2022.12.23	10:00:00	1797.64	1798.11	1796.90	1797.56	1016	0	0
2022.12.23	10:15:00	1797.54	1797.71	1795.41	1795.57	1011	0	0
2022.12.23	10:30:00	1795.64	1797.74	1795.12	1797.00	853	0	0
2022.12.23	10:45:00	1796.94	1797.81	1796.54	1797.49	629	0	0
2022.12.23	11:00:00	1797.49	1797.84	1796.41	1796.89	838	0	0
2022.12.23	11:15:00	1796.81	1798.32	1796.61	1796.87	669	0	0
2022.12.23	11:30:00	1796.87	1797.78	1796.02	1797.54	599	0	0
2022.12.23	11:45:00	1797.59	1799.33	1797.10	1798.68	623	0	0
2022.12.23	12:00:00	1798.71	1798.81	1796.78	1797.56	729	0	0
2022.12.23	12:15:00	1797.60	1798.75	1797.60	1798.48	671	0	0
2022.12.23	12:30:00	1798.48	1799.02	1797.21	1797.25	717	0	0
2022.12.23	12:45:00	1797.19	1798.74	1797.19	1798.70	597	0	0
2022.12.23	13:00:00	1798.70	1799.70	1798.67	1799.30	744	0	0
2022.12.23	13:15:00	1799.36	1799.51	1797.49	1797.90	755	0	0
2022.12.23	13:30:00	1797.90	1798.20	1796.90	1797.30	631	0	0
2022.12.23	13:45:00	1797.26	1798.29	1796.97	1797.82	703	0	0
2022.12.23	14:00:00	1797.80	1798.53	1797.17	1797.93	707	0	0
2022.12.23	14:15:00	1797.95	1798.35	1797.23	1797.82	604	0	0
2022.12.23	14:30:00	1797.82	1798.09	1796.43	1796.48	711	0	0
2022.12.23	14:45:00	1796.49	1797.83	1796.45	1797.16	701	0	0
2022.12.23	15:00:00	1797.21	1798.02	1796.72	1797.90	1126	0	0
2022.12.23	15:15:00	1797.94	1799.88	1797.52	1798.75	1318	0	0
2022.12.23	15:30:00	1798.75	1800.37	1794.36	1798.59	2792	0	0
2022.12.23	15:45:00	1798.61	1798.73	1793.21	1794.26	2265	0	0
2022.12.23	16:00:00	1794.24	1795.68	1793.04	1794.17	2103	0	0
2022.12.23	16:15:00	1794.19	1794.64	1792.09	1793.58	1674	0	0
2022.12.23	16:30:00	1793.62	1794.43	1791.19	1793.32	2264	0	0
2022.12.23	16:45:00	1793.31	1794.88	1792.35	1794.30	1763	0	0
2022.12.23	17:00:00	1794.62	1796.00	1792.08	1795.91	2374	0	0
2022.12.23	17:15:00	1795.98	1798.79	1795.38	1798.61	1884	0	0
2022.12.23	17:30:00	1798.61	1801.28	1798.18	1800.56	1695	0	0
2022.12.23	17:45:00	1800.56	1801.18	1799.85	1800.56	1450	0	0
2022.12.23	18:00:00	1800.55	1802.98	1800.29	1802.63	1495	0	0
2022.12.23	18:15:00	1802.64	1803.01	1801.82	1801.99	1325	0	0
2022.12.23	18:30:00	1802.01	1803.31	1801.48	1801.99	1218	0	0
2022.12.23	18:45:00	1801.97	1802.21	1800.52	1800.56	1036	0	0
2022.12.23	19:00:00	1800.53	1801.26	1799.95	1801.11	1009	0	0
2022.12.23	19:15:00	1801.11	1801.26	1800.24	1800.26	957	0	0
2022.12.23	19:30:00	1800.28	1801.03	1799.35	1799.35	916	0	0
2022.12.23	19:45:00	1799.35	1799.68	1797.21	1797.27	1037	0	0
2022.12.23	20:00:00	1797.26	1797.81	1796.36	1796.56	1077	0	0
2022.12.23	20:15:00	1796.56	1797.46	1795.72	1796.29	889	0	0
2022.12.23	20:30:00	1796.18	1796.38	1794.20	1794.48	756	0	0
2022.12.23	20:45:00	1794.47	1795.93	1793.67	1795.78	628	0	2
2022.12.23	21:00:00	1795.73	1796.78	1795.45	1796.53	609	0	4
2022.12.23	21:15:00	1796.52	1796.97	1796.41	1796.89	441	0	3
2022.12.23	21:30:00	1796.88	1796.97	1796.22	1796.49	457	0	0
2022.12.23	21:45:00	1796.49	1797.48	1796.23	1797.26	684	0	2
2022.12.23	22:00:00	1797.26	1797.36	1796.52	1796.84	715	0	0
2022.12.23	22:15:00	1796.80	1797.00	1796.27	1796.27	383	0	5
2022.12.23	22:30:00	1796.23	1796.60	1795.52	1796.41	480	0	5
2022.12.23	22:45:00	1796.38	1797.80	1796.34	1797.80	590	0	0
2022.12.23	23:00:00	1797.79	1798.26	1797.52	1798.25	321	0	5
2022.12.23	23:15:00	1798.24	1798.34	1797.59	1797.94	193	0	1
2022.12.23	23:30:00	1797.96	1798.00	1797.68	1797.72	136	0	9
2022.12.23	23:45:00	1797.72	1798.60	1797.72	1798.46	185	0	9
2022.12.27	01:00:00	1800.94	1801.34	1800.17	1801.04	323	0	0
2022.12.27	01:15:00	1801.04	1801.62	1800.58	1801.62	293	0	8
2022.12.27	01:30:00	1801.61	1804.10	1801.61	1802.68	472	0	6
2022.12.27	01:45:00	1802.66	1802.66	1801.40	1801.82	298	0	4
2022.12.27	02:00:00	1801.84	1803.30	1801.23	1803.03	694	0	0
2022.12.27	02:15:00	1802.98	1803.34	1802.48	1802.50	438	0	3
2022.12.27	02:30:00	1802.41	1802.84	1801.54	1801.84	271	0	5
2022.12.27	02:45:00	1801.82	1802.02	1801.10	1801.86	556	0	2
2022.12.27	03:00:00	1801.82	1803.54	1801.78	1803.02	947	0	1
2022.12.27	03:15:00	1802.99	1803.04	1801.11	1801.32	749	0	8
2022.12.27	03:30:00	1801.40	1802.34	1800.72	1802.28	760	0	6
2022.12.27	03:45:00	1802.30	1804.69	1802.06	1804.58	828	0	1
2022.12.27	04:00:00	1804.56	1804.90	1803.40	1804.30	842	0	1
2022.12.27	04:15:00	1804.32	1804.78	1804.24	1804.61	431	0	5
2022.12.27	04:30:00	1804.61	1806.18	1804.38	1806.08	659	0	0
2022.12.27	04:45:00	1806.08	1806.48	1805.51	1806.46	513	0	0
2022.12.27	05:00:00	1806.44	1806.46	1805.27	1805.29	596	0	0
2022.12.27	05:15:00	1805.30	1805.47	1804.82	1804.92	407	0	5
2022.12.27	05:30:00	1804.92	1804.92	1804.30	1804.66	392	0	0
2022.12.27	05:45:00	1804.69	1804.74	1804.19	1804.47	408	0	1
2022.12.27	06:00:00	1804.46	1804.67	1803.80	1804.46	410	0	4
2022.12.27	06:15:00	1804.46	1805.45	1804.46	1805.37	320	0	2
2022.12.27	06:30:00	1805.38	1805.42	1804.52	1804.68	293	0	3
2022.12.27	06:45:00	1804.70	1805.42	1804.58	1805.04	175	0	3
2022.12.27	07:00:00	1805.04	1805.32	1804.66	1805.04	349	0	2
2022.12.27	07:15:00	1805.04	1805.73	1803.82	1804.23	498	0	3
2022.12.27	07:30:00	1804.22	1804.96	1803.93	1804.94	424	0	0
2022.12.27	07:45:00	1804.96	1807.51	1804.94	1805.88	945	0	0
2022.12.27	08:00:00	1805.88	1807.48	1805.78	1806.22	788	0	3
2022.12.27	08:15:00	1806.20	1806.71	1805.08	1805.32	611	0	0
2022.12.27	08:30:00	1805.30	1806.55	1805.12	1805.30	478	0	0
2022.12.27	08:45:00	1805.29	1807.12	1805.20	1806.90	512	0	2
2022.12.27	09:00:00	1806.94	1808.48	1806.54	1806.62	754	0	0
2022.12.27	09:15:00	1806.57	1807.46	1806.08	1806.48	587	0	0
2022.12.27	09:30:00	1806.49	1807.28	1806.49	1806.80	564	0	0
2022.12.27	09:45:00	1806.81	1806.87	1805.44	1805.60	640	0	0
2022.12.27	10:00:00	1805.66	1807.14	1805.65	1806.94	825	0	0
2022.12.27	10:15:00	1806.98	1807.99	1806.60	1807.88	686	0	0
2022.12.27	10:30:00	1807.86	1808.13	1806.42	1807.04	564	0	0
2022.12.27	10:45:00	1807.04	1807.24	1806.32	1806.52	806	0	0
2022.12.27	11:00:00	1806.53	1807.52	1806.41	1807.14	704	0	0
2022.12.27	11:15:00	1807.24	1809.31	1807.24	1808.91	678	0	0
2022.12.27	11:30:00	1808.90	1809.84	1808.74	1809.53	497	0	0
2022.12.27	11:45:00	1809.52	1809.67	1808.59	1808.61	769	0	0
2022.12.27	12:00:00	1808.61	1808.67	1807.10	1808.39	978	0	0
2022.12.27	12:15:00	1808.43	1808.51	1807.28	1807.94	769	0	0
2022.12.27	12:30:00	1807.94	1808.71	1807.71	1808.32	593	0	0
2022.12.27	12:45:00	1808.38	1808.85	1808.20	1808.73	495	0	0
2022.12.27	13:00:00	1808.73	1809.59	1808.47	1809.04	574	0	0
2022.12.27	13:15:00	1809.04	1809.85	1809.04	1809.22	542	0	0
2022.12.27	13:30:00	1809.22	1810.53	1809.13	1809.97	763	0	0
2022.12.27	13:45:00	1809.91	1810.16	1809.36	1809.80	753	0	0
2022.12.27	14:00:00	1809.77	1811.56	1809.36	1810.01	992	0	0
2022.12.27	14:15:00	1810.04	1810.47	1809.49	1809.62	778	0	0
2022.12.27	14:30:00	1809.64	1810.10	1808.78	1809.17	738	0	0
2022.12.27	14:45:00	1809.15	1809.85	1808.42	1808.90	931	0	0
2022.12.27	15:00:00	1808.98	1809.84	1807.93	1808.58	1495	0	0
2022.12.27	15:15:00	1808.55	1809.43	1806.40	1807.08	1429	0	0
2022.12.27	15:30:00	1807.06	1808.25	1806.01	1807.45	1626	0	0
2022.12.27	15:45:00	1807.44	1808.34	1806.45	1806.55	1497	0	0
2022.12.27	16:00:00	1806.50	1806.65	1802.46	1802.59	1596	0	0
2022.12.27	16:15:00	1802.57	1804.87	1802.42	1804.36	1416	0	0
2022.12.27	16:30:00	1804.28	1809.40	1803.34	1808.22	1941	0	0
2022.12.27	16:45:00	1808.26	1810.33	1808.04	1808.13	1473	0	0
2022.12.27	17:00:00	1808.17	1816.26	1808.03	1815.14	1835	0	0
2022.12.27	17:15:00	1815.05	1821.89	1814.65	1821.30	1744	0	0
2022.12.27	17:30:00	1821.32	1833.32	1820.51	1827.46	2369	0	0
2022.12.27	17:45:00	1827.43	1827.69	1821.79	1824.64	2109	0	0
2022.12.27	18:00:00	1824.63	1826.41	1823.15	1823.64	1586	0	0
2022.12.27	18:15:00	1823.76	1824.00	1818.96	1820.59	1469	0	0
2022.12.27	18:30:00	1820.47	1821.35	1819.61	1821.21	1429	0	0
2022.12.27	18:45:00	1821.16	1821.30	1819.29	1820.86	1253	0	0
2022.12.27	19:00:00	1820.80	1821.76	1820.38	1821.74	1149	0	0
2022.12.27	19:15:00	1821.73	1821.88	1819.59	1819.81	1059	0	0
2022.12.27	19:30:00	1819.77	1819.82	1815.10	1816.92	1320	0	0
2022.12.27	19:45:00	1816.94	1817.67	1810.74	1813.80	1320	0	0
2022.12.27	20:00:00	1813.77	1815.71	1812.74	1814.57	1170	0	0
2022.12.27	20:15:00	1814.66	1815.91	1814.14	1814.67	881	0	0
2022.12.27	20:30:00	1814.58	1817.33	1814.26	1817.21	924	0	0
2022.12.27	20:45:00	1817.14	1817.50	1815.70	1816.25	627	0	0
2022.12.27	21:00:00	1816.21	1817.58	1816.08	1816.59	718	0	0
2022.12.27	21:15:00	1816.66	1816.71	1813.79	1814.20	837	0	0
2022.12.27	21:30:00	1814.20	1815.08	1813.48	1813.70	758	0	0
2022.12.27	21:45:00	1813.68	1813.88	1812.26	1813.09	752	0	0
2022.12.27	22:00:00	1813.16	1814.60	1812.93	1814.06	663	0	0
2022.12.27	22:15:00	1814.02	1814.41	1813.26	1813.87	527	0	0
2022.12.27	22:30:00	1813.94	1814.92	1813.78	1814.04	571	0	0
2022.12.27	22:45:00	1814.03	1814.06	1812.56	1812.86	655	0	0
2022.12.27	23:00:00	1812.86	1813.84	1812.85	1813.66	220	0	0
2022.12.27	23:15:00	1813.66	1813.83	1813.05	1813.30	160	0	5
2022.12.27	23:30:00	1813.27	1813.64	1813.04	1813.60	174	0	9
2022.12.27	23:45:00	1813.69	1814.23	1813.38	1813.47	180	0	5
2022.12.28	01:00:00	1814.02	1814.06	1813.38	1813.64	178	0	9
2022.12.28	01:15:00	1813.68	1814.55	1813.68	1814.22	247	0	6
2022.12.28	01:30:00	1814.16	1814.17	1813.40	1813.42	192	0	9
2022.12.28	01:45:00	1813.37	1813.60	1812.34	1812.46	266	0	4
2022.12.28	02:00:00	1812.44	1813.52	1811.45	1811.76	398	0	0
2022.12.28	02:15:00	1811.72	1811.74	1809.66	1810.61	501	0	3
2022.12.28	02:30:00	1810.66	1811.34	1810.29	1811.10	322	0	0
2022.12.28	02:45:00	1811.05	1811.63	1810.06	1811.04	532	0	2
2022.12.28	03:00:00	1811.02	1813.20	1810.65	1813.18	1037	0	0
2022.12.28	03:15:00	1813.14	1814.39	1812.58	1814.31	708	0	0
2022.12.28	03:30:00	1814.28	1814.59	1812.98	1813.20	796	0	0
2022.12.28	03:45:00	1813.20	1813.30	1811.66	1813.09	705	0	0
2022.12.28	04:00:00	1813.14	1813.14	1810.31	1811.21	695	0	0
2022.12.28	04:15:00	1811.19	1811.32	1810.33	1810.58	504	0	0
2022.12.28	04:30:00	1810.58	1811.92	1810.51	1811.63	554	0	0
2022.12.28	04:45:00	1811.64	1812.20	1810.82	1811.15	508	0	0
2022.12.28	05:00:00	1811.02	1812.28	1810.67	1811.74	455	0	0
2022.12.28	05:15:00	1811.77	1812.62	1811.72	1811.88	304	0	3
2022.12.28	05:30:00	1811.88	1811.89	1810.18	1810.72	564	0	0
2022.12.28	05:45:00	1810.73	1810.92	1810.14	1810.20	395	0	2
2022.12.28	06:00:00	1810.18	1811.68	1810.09	1811.30	396	0	1
2022.12.28	06:15:00	1811.20	1811.52	1810.88	1811.41	364	0	1
2022.12.28	06:30:00	1811.41	1811.48	1810.48	1811.04	325	0	1
2022.12.28	06:45:00	1811.04	1812.28	1811.04	1811.81	380	0	0
2022.12.28	07:00:00	1811.81	1812.11	1811.22	1811.62	424	0	0
2022.12.28	07:15:00	1811.64	1812.03	1810.98	1811.64	379	0	1
2022.12.28	07:30:00	1811.71	1812.14	1811.21	1811.43	559	0	1
2022.12.28	07:45:00	1811.41	1811.47	1810.22	1810.53	578	0	1
2022.12.28	08:00:00	1810.52	1811.48	1809.50	1810.93	729	0	1
2022.12.28	08:15:00	1810.92	1811.48	1809.80	1810.96	527	0	0
2022.12.28	08:30:00	1810.96	1811.41	1810.30	1811.22	446	0	0
2022.12.28	08:45:00	1811.25	1811.40	1809.80	1810.04	561	0	1
2022.12.28	09:00:00	1810.06	1810.18	1807.40	1808.04	941	0	2
2022.12.28	09:15:00	1808.04	1810.04	1808.04	1809.98	716	0	0
2022.12.28	09:30:00	1809.94	1810.04	1808.42	1808.90	814	0	0
2022.12.28	09:45:00	1808.94	1810.44	1808.68	1810.38	677	0	0
2022.12.28	10:00:00	1810.39	1811.43	1806.13	1806.34	1231	0	0
2022.12.28	10:15:00	1806.34	1807.12	1804.65	1805.26	1228	0	0
2022.12.28	10:30:00	1805.30	1805.84	1803.54	1804.75	1043	0	0
2022.12.28	10:45:00	1804.68	1804.72	1803.05	1803.32	950	0	0
2022.12.28	11:00:00	1803.25	1803.63	1799.92	1800.67	1237	0	0
2022.12.28	11:15:00	1800.63	1801.80	1800.28	1801.13	908	0	0
2022.12.28	11:30:00	1801.14	1801.75	1800.28	1800.76	835	0	0
2022.12.28	11:45:00	1800.75	1801.09	1799.87	1800.19	723	0	0
2022.12.28	12:00:00	1800.18	1804.52	1799.28	1804.47	831	0	0
2022.12.28	12:15:00	1804.48	1805.37	1804.26	1805.11	814	0	0
2022.12.28	12:30:00	1805.12	1805.30	1801.56	1803.44	770	0	0
2022.12.28	12:45:00	1803.44	1803.46	1801.11	1802.67	644	0	0
2022.12.28	13:00:00	1802.69	1804.25	1802.56	1804.13	764	0	0
2022.12.28	13:15:00	1804.13	1804.74	1802.99	1803.14	594	0	0
2022.12.28	13:30:00	1803.23	1803.80	1802.54	1803.28	606	0	0
2022.12.28	13:45:00	1803.30	1804.40	1803.14	1803.29	816	0	0
2022.12.28	14:00:00	1803.33	1804.34	1802.92	1803.94	782	0	0
